UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
393180,8,"23.0101","A",.,"A",.,"R",720,1,"R",9,"R",36,"R",900,"R",30,"R",5550,"R",5550,"R",5550,"R",5895,"R",150,"R",150,"R",150,"R",150,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10980,"R",10863,"R",10962,"R",11268,"R",2250,"R",2250,"R",2250,"R",4167,"R",2250,"R",2250,"R",2250,"R",4275,"52.0301","R",10100,"R",900,"R",725,1,"R",10,"51.0801","R",10100,"R",900,"R",775,1,"R",10,"11.1001","R",10100,"R",1000,"R",725,1,"R",10,"11.0803","R",10100,"R",900,"R",725,1,"R",10,"51.0805","R",10100,"R",850,"R",775,1,"R",10,
393524,3,"12.0401","A",.,"A",.,"R",1600,1,"R",13,"R",52,"R",900,"R",30,"R",9350,"R",9350,"R",9350,"R",9518,"R",575,"R",575,"R",575,"R",595,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10972,"R",14638,"R",16029,"R",18304,"R",2808,"R",3068,"R",3211,"R",3107,"R",3133,"R",3185,"R",3094,"R",3237,"12.0409","R",3463,"R",383,"R",600,1,"R",6,"12.0410","R",1200,"R",379,"R",400,1,"R",3,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
393649,8,"51.0801","A",.,"A",.,"R",34,2,"R",9,"R",34,"R",32,"R",34,"R",15540,"R",16650,"R",18300,"R",18300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6911,"R",7837,"R",8653,"R",10642,"R",1607,"R",1624,"R",1828,"R",3936,"R",1607,"R",1607,"R",1828,"R",4038,"51.0805","R",18300,"A",.,"R",34,2,"R",9,"51.0714","R",18300,"A",.,"R",34,2,"R",9,"51.0601","R",18300,"A",.,"R",34,2,"R",9,"52.0499","R",18300,"A",.,"R",34,2,"R",9,"11.0901","R",18300,"A",.,"R",34,2,"R",9,
393861,4,"12.0410","A",.,"A",.,"R",400,1,"R",4,"R",16,"R",900,"R",30,"R",900,"R",900,"R",900,"R",900,"R",400,"R",400,"R",400,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1488,"R",1932,"R",1932,"R",1800,"R",580,"R",476,"R",476,"R",500,"R",544,"R",584,"R",584,"R",700,"12.0401","R",10000,"R",635,"R",1600,1,"R",17,"12.0409","R",3750,"R",475,"R",600,1,"R",7,"12.0413","R",3750,"R",475,"R",600,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
393977,1,"12.0401","A",.,"A",.,"R",1600,1,"R",16,"R",65,"R",900,"R",33,"R",14353,"R",14475,"R",15000,"R",14964,"R",1383,"R",2038,"R",2586,"R",2592,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19825,"R",19614,"R",19793,"R",20345,"R",7036,"R",7329,"R",7508,"R",7524,"R",7296,"R",7556,"R",7719,"R",7719,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
395195,5,"51.3901","A",.,"A",.,"R",1720,1,"R",16,"R",64,"R",900,"R",26,"R",10850,"R",10864,"R",11614,"R",18043,"R",650,"R",986,"R",986,"R",1600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15632,"R",16112,"R",16624,"R",16624,"R",10144,"R",10464,"R",10816,"R",11008,"R",7056,"R",7280,"R",7536,"R",7728,"51.0801","R",8272,"R",402,"R",720,1,"R",8,"51.0805","R",7475,"R",498,"R",484,1,"R",8,"51.3902","R",2603,"R",360,"R",240,1,"R",4,"51.3902","R",960,"R",0,"R",100,1,"R",1,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
395690,3,"23.9999","A",.,"A",.,"R",30,2,"R",8,"R",32,"R",30,"R",32,"R",7542,"R",7542,"R",7542,"R",7542,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5736,"R",7064,"R",8608,"R",9472,"R",2728,"R",1000,"R",1200,"R",1200,"R",2672,"R",1000,"R",1200,"R",1200,"52.0408","R",14925,"A",.,"R",30,2,"R",8,"49.9999","R",14925,"A",.,"R",30,2,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
397270,7,"22.0302","A",.,"A",.,"R",900,1,"R",9,"R",36,"R",900,"R",36,"R",10795,"R",10795,"R",10795,"R",10795,"R",1200,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10980,"R",10863,"R",10962,"R",11025,"R",3897,"R",4059,"R",4158,"R",4275,"R",4041,"R",4185,"R",4275,"R",4500,"52.0201","R",35400,"R",2000,"R",120,2,"R",40,"52.0901","R",6315,"R",680,"R",600,1,"R",5,"52.0201","R",17820,"R",1000,"R",36,2,"R",18,"52.0201","R",17700,"R",1000,"R",60,2,"R",20,"22.0301","R",7095,"R",800,"R",600,1,"R",6,
397942,5,"51.0801","A",.,"A",.,"R",34,2,"R",9,"R",34,"R",32,"R",34,"R",15540,"R",16650,"R",16650,"R",18300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9214,"R",10260,"R",10353,"R",10642,"R",2457,"R",3834,"R",3791,"R",3936,"R",2763,"R",3953,"R",3791,"R",4038,"51.0601","R",18300,"A",.,"R",34,2,"R",9,"51.0805","R",18300,"A",.,"R",34,2,"R",9,"51.0714","R",18300,"A",.,"R",34,2,"R",9,"52.0499","R",18300,"A",.,"R",34,2,"R",16,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
398574,7,"15.0803","A",.,"A",.,"R",72,2,"R",12,"R",48,"R",54,"R",36,"R",23900,"R",25070,"R",25070,"R",25070,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14640,"R",14484,"R",14808,"R",15060,"R",5196,"R",5820,"R",11256,"R",11544,"R",5196,"R",5820,"R",11256,"R",11544,"46.0302","R",21120,"A",.,"R",36,2,"R",9,"15.0501","R",19969,"A",.,"R",36,2,"R",9,"51.0801","R",20934,"A",.,"R",44,2,"R",10,"46.0503","R",19969,"A",.,"R",36,2,"R",9,"46.0302","R",26322,"A",.,"R",47,2,"R",12,
400080,13,"51.3901","A",.,"A",.,"R",1586,1,"R",13,"R",52,"R",900,"R",30,"R",28471,"R",28471,"R",30668,"R",29400,"R",929,"R",929,"R",732,"R",732,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11778,"R",14118,"R",11570,"R",16276,"R",3250,"R",3250,"R",3250,"R",4108,"R",2600,"R",2600,"R",2600,"R",6526,"51.0710","R",11819,"R",631,"R",800,1,"R",9,"15.0614","R",11132,"R",668,"R",720,1,"R",9,"51.0909","R",14050,"R",945,"R",980,1,"R",9,"51.0601","R",12210,"R",565,"R",800,1,"R",9,"51.0714","R",11872,"R",928,"R",800,1,"R",9,
400187,7,"12.0410","A",.,"A",.,"R",400,1,"R",3,"R",10,"R",400,"R",10,"R",550,"R",550,"R",550,"R",501,"R",120,"R",120,"R",120,"R",235,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1703,"R",1753,"R",1753,"R",1753,"R",575,"R",625,"R",625,"R",625,"R",550,"R",575,"R",575,"R",575,"12.0401","R",8605,"R",1008,"R",1600,1,"R",12,"12.0410","R",2602,"R",950,"R",600,1,"R",5,"12.0409","R",2750,"R",753,"R",600,1,"R",5,"51.3501","R",4000,"R",386,"R",600,1,"R",5,"12.0413","R",3250,"R",347,"R",600,1,"R",5,
400637,10,"51.0910","A",.,"A",.,"R",63,2,"R",23,"R",92,"R",24,"R",30,"R",35288,"R",36600,"R",36600,"R",36900,"R",1110,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",28060,"R",27761,"R",28014,"R",28796,"R",9959,"R",10373,"R",10626,"R",10649,"R",10327,"R",10695,"R",10925,"R",10925,"51.0909","R",30900,"A",.,"R",43,2,"R",12,"51.0801","R",16700,"A",.,"R",24,2,"R",7,"31.0507","R",15900,"A",.,"R",24,2,"R",7,"51.0799","R",16700,"A",.,"R",24,2,"R",7,"51.1501","R",15900,"A",.,"R",24,2,"R",7,
401339,7,"43.9999","A",.,"A",.,"R",47,2,"R",8,"R",30,"R",36,"R",30,"R",4338,"R",4338,"R",4338,"R",5175,"R",850,"R",850,"R",850,"R",910,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9750,"R",9750,"R",9480,"R",10733,"R",3660,"R",3660,"R",2460,"R",3968,"R",3630,"R",3630,"R",1133,"R",3465,"15.0505","R",5165,"R",970,"R",46,2,"R",8,"12.0501","R",4425,"R",1875,"R",40,2,"R",8,"51.0710","R",9858,"R",217,"R",42,2,"R",8,"51.0910","R",24675,"R",400,"R",110,2,"R",17,"51.1801","R",4580,"R",995,"R",39,2,"R",8,
401481,2,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",47,"R",900,"R",29,"R",12190,"R",12190,"R",12190,"R",12340,"R",800,"R",800,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5182,"R",5182,"R",6263,"R",6498,"R",1763,"R",1763,"R",1269,"R",1316,"R",1763,"R",1763,"R",1998,"R",1316,"12.0413","R",6272,"R",200,"R",1000,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
402563,5,"51.3901","A",.,"A",.,"R",1670,1,"R",15,"R",60,"R",900,"R",30,"R",22100,"R",22100,"R",22100,"R",23000,"R",1197,"R",1197,"R",1197,"R",1432,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10380,"R",11250,"R",11250,"R",13500,"R",4275,"R",4275,"R",3420,"R",7185,"R",4275,"R",4275,"R",3420,"R",7185,"51.0801","R",11000,"R",74,"R",786,1,"R",8,"51.0601","R",11000,"R",67,"R",756,1,"R",8,"51.0710","R",11000,"R",67,"R",786,1,"R",8,"51.3501","R",11000,"R",419,"R",745,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
402800,4,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",10500,"R",14900,"R",14900,"R",15900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12513,"R",12513,"R",13038,"R",13588,"R",1413,"R",1413,"R",1925,"R",1925,"R",1413,"R",1413,"R",1925,"R",1925,"12.0410","R",7900,"A",.,"R",600,1,"R",8,"12.0409","R",10400,"A",.,"R",750,1,"R",8,"12.0413","R",10400,"A",.,"R",750,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
403414,2,"12.0401","A",.,"A",.,"R",1500,1,"R",13,"R",50,"R",900,"R",30,"R",14800,"R",14800,"R",14550,"R",14950,"R",0,"R",0,"R",750,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4263,"R",4438,"R",4438,"R",5000,"R",1775,"R",1875,"R",1875,"R",2188,"R",1775,"R",1875,"R",1875,"R",2188,"12.0409","R",7850,"A",.,"R",750,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
404037,1,"50.0408","A",.,"A",.,"R",21,2,"R",7,"R",27,"R",30,"R",30,"R",11500,"R",12600,"R",11900,"R",11900,"R",600,"R",600,"R",600,"R",600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6865,"R",6865,"R",6865,"R",6865,"R",2437,"R",2437,"R",2437,"R",2437,"R",1816,"R",1816,"R",1816,"R",1816,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
404055,8,"51.0801","A",.,"A",.,"R",28,2,"R",8,"R",32,"R",24,"R",30,"R",13750,"R",14500,"R",14500,"R",14500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9600,"R",9600,"R",9600,"R",9600,"R",8288,"R",8288,"R",8288,"R",8288,"R",7680,"R",7680,"R",7680,"R",7680,"51.3902","R",14500,"A",.,"R",28,2,"R",8,"51.0909","R",27000,"A",.,"R",63,2,"R",14,"51.0805","R",14500,"A",.,"R",28,2,"R",8,"51.0713","R",14500,"A",.,"R",28,2,"R",8,"43.0107","R",32000,"A",.,"R",60,2,"R",14,
404684,7,"12.0401","A",.,"A",.,"R",1350,1,"R",15,"R",60,"R",900,"R",30,"R",12062,"R",9062,"R",9000,"R",9000,"R",928,"R",928,"R",928,"R",928,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9375,"R",7500,"R",7500,"R",7500,"R",5190,"R",3900,"R",3900,"R",3900,"R",4500,"R",3900,"R",3900,"R",3900,"12.0402","R",9062,"R",531,"R",1350,1,"R",15,"12.0410","R",9062,"R",400,"R",36,2,"R",15,"12.0407","R",9062,"R",906,"R",36,2,"R",15,"12.0409","R",9062,"R",806,"R",36,2,"R",15,"12.0406","R",6062,"R",500,"R",24,2,"R",10,
404718,3,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",33,"R",9475,"R",11250,"R",12375,"R",12375,"R",700,"R",700,"R",700,"R",700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8088,"R",8088,"R",12468,"R",12468,"R",2748,"R",2748,"R",2832,"R",2832,"R",2748,"R",2748,"R",2832,"R",2832,"12.0409","R",6188,"R",435,"R",750,1,"R",9,"12.0410","R",4950,"R",570,"R",600,1,"R",8,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
404912,13,"51.0801","A",.,"A",.,"R",800,1,"R",9,"R",36,"R",900,"R",36,"R",10150,"R",10550,"R",11070,"R",11397,"R",576,"R",590,"R",559,"R",562,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9072,"R",10440,"R",10440,"R",10179,"R",3303,"R",3600,"R",3600,"R",4311,"R",2205,"R",2421,"R",2421,"R",2322,"51.0601","R",11562,"R",714,"R",720,1,"R",8,"51.0911","R",31523,"R",2028,"R",2872,1,"R",24,"51.0803","R",28689,"R",1882,"R",1712,1,"R",20,"51.0806","R",27853,"R",2076,"R",1586,1,"R",18,"51.0805","R",11510,"R",759,"R",800,1,"R",9,
405012,3,"12.0401","A",.,"A",.,"R",1800,1,"R",16,"R",63,"R",900,"R",30,"R",16900,"R",16900,"R",18500,"R",18900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15750,"R",15750,"R",15750,"R",7875,"R",9450,"R",9450,"R",9450,"R",4725,"R",7875,"R",7875,"R",7875,"R",3938,"12.0401","R",16900,"A",.,"R",1500,1,"R",14,"12.0410","R",4400,"A",.,"R",300,1,"R",2,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
405021,3,"12.0401","A",.,"A",.,"R",1800,1,"R",16,"R",63,"R",900,"R",30,"R",16900,"R",16900,"R",18500,"R",18500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15750,"R",15750,"R",15750,"R",7875,"R",9450,"R",9450,"R",9450,"R",7875,"R",7875,"R",7875,"R",7875,"R",9450,"12.0401","R",16500,"A",.,"R",1500,1,"R",12,"12.0410","R",4000,"A",.,"R",300,1,"R",3,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
405076,5,"51.0801","A",.,"A",.,"R",978,1,"R",9,"R",36,"R",978,"R",36,"R",13600,"R",17900,"R",18950,"R",18950,"R",350,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6345,"R",7938,"R",7452,"R",7623,"R",6156,"R",7416,"R",5607,"R",5517,"R",3249,"R",2493,"R",3258,"R",3186,"51.0713","R",16500,"A",.,"R",926,1,"R",9,"51.0805","R",16600,"A",.,"R",848,1,"R",8,"52.0302","R",16000,"A",.,"R",806,1,"R",8,"52.0401","R",13400,"A",.,"R",650,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
405748,5,"48.0508","A",.,"A",.,"R",1050,1,"R",9,"R",36,"R",900,"R",26,"R",1312,"R",1312,"R",1312,"R",1312,"R",400,"R",400,"R",400,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8586,"R",8586,"R",8586,"R",8586,"R",1953,"R",1953,"R",1953,"R",1953,"R",1953,"R",1953,"R",1953,"R",1953,"51.1105","R",1312,"R",400,"R",1050,1,"R",12,"15.0803","R",1312,"R",400,"R",1050,1,"R",12,"46.0201","R",1312,"R",400,"R",1050,1,"R",12,"51.3999","R",1885,"R",2026,"R",1508,1,"R",18,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406024,3,"51.3801","A",.,"A",.,"R",108,2,"R",24,"R",96,"R",36,"R",36,"A",.,"R",29800,"R",31420,"R",33040,"A",.,"R",2775,"R",3000,"R",3225,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",24408,"R",24648,"R",24648,"A",.,"R",14064,"R",14184,"R",14184,"A",.,"R",9456,"R",9528,"R",9528,"51.3801","R",24500,"R",2925,"R",80,2,"R",15,"51.3901","R",18205,"R",2175,"R",1440,1,"R",12,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406033,2,"51.3801","A",.,"A",.,"R",80,2,"R",18,"R",72,"R",36,"R",36,"R",23300,"R",23300,"R",23700,"R",24500,"R",2245,"R",2470,"R",2695,"R",2920,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18306,"R",18306,"R",18486,"R",18486,"R",10548,"R",10548,"R",10638,"R",10638,"R",7092,"R",7092,"R",7146,"R",7146,"51.3901","R",18715,"R",2170,"R",1440,1,"R",12,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406051,2,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",30,"R",10500,"R",10750,"R",10950,"R",10950,"R",700,"R",1600,"R",2250,"R",2250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4860,"R",5400,"R",5400,"R",5400,"R",2880,"R",2700,"R",2700,"R",2700,"R",1800,"R",1800,"R",1800,"R",1800,"12.0413","R",5700,"R",450,"R",750,1,"R",7,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406149,1,"51.3501","A",.,"A",.,"R",730,1,"R",7,"R",28,"R",900,"R",28,"R",11675,"R",11725,"R",11900,"R",11850,"R",1200,"R",525,"R",400,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12901,"R",13153,"R",13153,"R",14000,"R",2513,"R",2275,"R",2226,"R",1918,"R",2513,"R",2030,"R",1981,"R",1631,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406325,1,"51.3901","A",.,"A",.,"R",1200,1,"R",12,"R",48,"R",900,"R",36,"R",7495,"R",8495,"R",9495,"R",10595,"R",1235,"R",1443,"R",993,"R",543,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5400,"R",5400,"R",5400,"R",9396,"R",3300,"R",3300,"R",3300,"R",5400,"R",3300,"R",3300,"R",3300,"R",5400,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406361,1,"51.3901","A",.,"A",.,"R",1239,1,"R",11,"R",42,"R",900,"R",40,"R",7950,"R",8105,"R",7920,"R",8755,"R",935,"R",800,"R",800,"R",835,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3539,"R",3539,"R",5250,"R",3570,"R",4725,"R",4725,"R",7350,"R",4778,"R",4169,"R",4169,"R",3150,"R",4200,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406413,4,"51.0801","A",.,"A",.,"R",27,2,"R",9,"R",36,"R",30,"R",36,"R",10545,"R",11545,"R",12545,"R",13045,"R",1050,"R",1050,"R",1250,"R",1250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6300,"R",6300,"R",6300,"R",6300,"R",1800,"R",1836,"R",1980,"R",2196,"R",1800,"R",1836,"R",1980,"R",2196,"51.3501","R",13045,"R",1250,"R",900,1,"R",10,"11.9999","R",13045,"R",1250,"R",27,2,"R",9,"11.0699","R",13045,"R",1250,"R",27,2,"R",9,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406422,1,"51.3901","A",.,"A",.,"R",1547,1,"R",12,"R",48,"R",900,"R",30,"R",14019,"R",14566,"R",14987,"R",15433,"R",1845,"R",1911,"R",1888,"R",1964,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9516,"R",10332,"R",10824,"R",11244,"R",720,"R",720,"R",720,"R",720,"R",720,"R",720,"R",720,"R",720,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406486,1,"51.3501","A",.,"A",.,"R",780,1,"R",8,"R",30,"R",900,"R",30,"R",9485,"R",10265,"R",11120,"R",11120,"R",880,"R",920,"R",940,"R",940,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4800,"R",5760,"R",6030,"R",6030,"R",1133,"R",1133,"R",2978,"R",2978,"R",1133,"R",1133,"R",2978,"R",2978,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
406495,3,"12.0401","A",.,"A",.,"R",1500,1,"R",12,"R",48,"R",900,"R",30,"R",15000,"R",15500,"R",15500,"R",16500,"R",1200,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9084,"R",9084,"R",9492,"R",9492,"R",2724,"R",2724,"R",2844,"R",2844,"R",2724,"R",2724,"R",2844,"R",2844,"12.0409","R",8600,"R",800,"R",600,1,"R",6,"12.0414","R",8600,"R",800,"R",600,1,"R",6,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,"-2     ","A",.,"A",.,"A",.,-2,"A",.,
